Provider ID,Measure,Score,Domain,Hospital Name,City,State,ZIP Code
100213,H_COMP_2_LINEAR_SCORE,84.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_2_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_RESPECT_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_RESPECT_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_RESPECT_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_LISTEN_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_LISTEN_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_LISTEN_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_EXPLAIN_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_EXPLAIN_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DOCTOR_EXPLAIN_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_3_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_3_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_3_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_3_LINEAR_SCORE,75.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_3_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CALL_BUTTON_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CALL_BUTTON_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CALL_BUTTON_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_BATH_HELP_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_BATH_HELP_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_BATH_HELP_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_5_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_5_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_5_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_5_LINEAR_SCORE,66.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_5_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_MED_FOR_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_MED_FOR_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_MED_FOR_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_SIDE_EFFECTS_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_SIDE_EFFECTS_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_SIDE_EFFECTS_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_6_N_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_6_Y_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_6_LINEAR_SCORE,80.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_6_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DISCH_HELP_N_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_DISCH_HELP_Y_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_SYMPTOMS_N_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_SYMPTOMS_Y_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_7_A,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_7_D_SD,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_7_SA,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_7_LINEAR_SCORE,75.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_COMP_7_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_PREFER_A,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_PREFER_D_SD,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_PREFER_SA,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_UNDER_A,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_UNDER_D_SD,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_UNDER_SA,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_MED_A,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_MED_D_SD,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CT_MED_SA,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CLEAN_HSP_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CLEAN_HSP_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CLEAN_HSP_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CLEAN_LINEAR_SCORE,82.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_CLEAN_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_QUIET_HSP_A_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_QUIET_HSP_SN_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_QUIET_HSP_U_P,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_QUIET_LINEAR_SCORE,68.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_QUIET_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_HSP_RATING_0_6,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_HSP_RATING_7_8,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_HSP_RATING_9_10,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_HSP_RATING_LINEAR_SCORE,79.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_HSP_RATING_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_RECMND_DN,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_RECMND_DY,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_RECMND_PY,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_RECMND_LINEAR_SCORE,78.0,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_RECMND_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,H_STAR_RATING,,HCAHPS,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100299,H_COMP_1_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_1_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_1_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_1_LINEAR_SCORE,90.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_1_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_RESPECT_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_RESPECT_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_RESPECT_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_LISTEN_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_LISTEN_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_LISTEN_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_EXPLAIN_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_EXPLAIN_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_NURSE_EXPLAIN_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_2_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_2_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_2_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_2_LINEAR_SCORE,87.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_2_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_RESPECT_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_RESPECT_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_RESPECT_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_LISTEN_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_LISTEN_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_LISTEN_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_EXPLAIN_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_EXPLAIN_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DOCTOR_EXPLAIN_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_3_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_3_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_3_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_3_LINEAR_SCORE,81.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_3_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CALL_BUTTON_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CALL_BUTTON_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CALL_BUTTON_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_BATH_HELP_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_BATH_HELP_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_BATH_HELP_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_5_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_5_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_5_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_5_LINEAR_SCORE,73.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_5_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_MED_FOR_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_MED_FOR_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_MED_FOR_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_SIDE_EFFECTS_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_SIDE_EFFECTS_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_SIDE_EFFECTS_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_6_N_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_6_Y_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_6_LINEAR_SCORE,86.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_6_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DISCH_HELP_N_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_DISCH_HELP_Y_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_SYMPTOMS_N_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_SYMPTOMS_Y_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_7_A,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_7_D_SD,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_7_SA,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_7_LINEAR_SCORE,79.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_COMP_7_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_PREFER_A,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_PREFER_D_SD,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_PREFER_SA,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_UNDER_A,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_UNDER_D_SD,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_UNDER_SA,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_MED_A,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_MED_D_SD,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CT_MED_SA,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CLEAN_HSP_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CLEAN_HSP_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CLEAN_HSP_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CLEAN_LINEAR_SCORE,87.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_CLEAN_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_QUIET_HSP_A_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_QUIET_HSP_SN_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_QUIET_HSP_U_P,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_QUIET_LINEAR_SCORE,77.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_QUIET_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_HSP_RATING_0_6,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_HSP_RATING_7_8,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_HSP_RATING_9_10,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_HSP_RATING_LINEAR_SCORE,85.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_HSP_RATING_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_RECMND_DN,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_RECMND_DY,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_RECMND_PY,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_RECMND_LINEAR_SCORE,85.0,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_RECMND_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,H_STAR_RATING,,HCAHPS,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100035,Rate of complications for hip/knee replacement patients,3.2,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,5.3,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for heart attack patients,11.7,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for CABG surgery patients,3.5,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for COPD patients,9.5,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for heart failure patients,15.8,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for pneumonia patients,19.3,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate for stroke patients,13.5,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Pressure ulcer rate,0.69,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Death rate among surgical inpatients with serious treatable complications,146.43,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Iatrogenic pneumothorax rate,0.17,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,In-hospital fall-associated fracture rate,0.39,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Postoperative hemorrhage or hematoma rate,1.96,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Postoperative acute kidney injury requiring dialysis rate,1.89,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Postoperative respiratory failure rate,11.77,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Perioperative pulmonary embolism or deep vein thrombosis rate,2.7,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Postoperative sepsis rate,5.31,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Postoperative wound dehiscence rate,1.68,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,Abdominopelvic accidental puncture or laceration rate,0.63,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100035,CMS Medicare PSI 90: Patient safety and adverse events composite,0.98,Safety,MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,34208
100087,Rate of complications for hip/knee replacement patients,2.1,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,3.9,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for heart attack patients,9.9,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for CABG surgery patients,2.0,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for COPD patients,6.6,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for heart failure patients,10.4,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for pneumonia patients,14.9,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate for stroke patients,12.1,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Pressure ulcer rate,0.2,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Death rate among surgical inpatients with serious treatable complications,112.12,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Iatrogenic pneumothorax rate,0.27,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,In-hospital fall-associated fracture rate,0.29,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Postoperative hemorrhage or hematoma rate,2.47,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Postoperative acute kidney injury requiring dialysis rate,0.98,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Postoperative respiratory failure rate,5.34,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Perioperative pulmonary embolism or deep vein thrombosis rate,3.22,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Postoperative sepsis rate,2.85,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Postoperative wound dehiscence rate,1.95,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,Abdominopelvic accidental puncture or laceration rate,1.16,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100087,CMS Medicare PSI 90: Patient safety and adverse events composite,0.62,Safety,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239
100213,Rate of complications for hip/knee replacement patients,3.0,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,4.2,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for heart attack patients,12.7,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for CABG surgery patients,2.8,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for COPD patients,8.6,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for heart failure patients,10.4,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for pneumonia patients,18.3,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate for stroke patients,12.2,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Pressure ulcer rate,0.58,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Death rate among surgical inpatients with serious treatable complications,160.92,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Iatrogenic pneumothorax rate,0.23,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,In-hospital fall-associated fracture rate,0.22,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Postoperative hemorrhage or hematoma rate,1.72,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Postoperative acute kidney injury requiring dialysis rate,1.51,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Postoperative respiratory failure rate,11.96,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
